*,0,59,99,99
0,0,7210
0,1,6910
0,2,5709
0,3,5609
0,4,5910
0,5,5005
0,6,5006
0,7,5007
0,9,5116
0,10,5112
0,11,5108
0,12,5100
0,13,5140
0,14,5145
0,16,5414
0,17,5334
0,18,5416
0,19,5231
0,20,5331
0,21,5228
0,22,5328
0,23,5227
0,24,5225
0,25,5327
0,26,5329
0,27,5330
0,28,5411
0,29,5230
0,30,5226
0,31,5415
0,32,5335
0,33,5407
0,34,5332
0,35,5410
0,36,5323
0,37,5324
0,38,5326
0,39,5403
0,40,5322
0,41,5337
0,42,5437
0,43,5438
0,44,5229
0,45,5325
0,46,5336
0,47,5200
0,49,6200
0,51,6618
0,52,6641
0,53,6652
0,54,6623
0,55,6632
0,56,6536
0,57,6638
0,58,6645
*,1,69,99,99
1,0,6650
1,1,6643
1,2,6628
1,3,6642
1,4,6646
1,5,6651
1,6,6538
1,7,6647
1,8,6620
1,9,6625
1,10,6622
1,11,6674
1,12,6648
1,13,6629
1,14,6639
1,15,6636
1,16,6640
1,17,6537
1,18,6612
1,19,6630
1,20,6627
1,21,6539
1,22,6637
1,23,6634
1,24,6635
1,25,6600
1,27,7074
1,28,7071
1,29,7113
1,30,7114
1,31,7115
1,32,7116
1,33,7117
1,34,7118
1,35,7119
1,36,7120
1,37,7121
1,38,7122
1,39,7123
1,40,7124
1,41,7125
1,42,7126
1,43,7127
1,44,7171
1,45,7172
1,46,7173
1,47,7174
1,48,7182
1,49,7100
1,51,4100
1,52,4300
1,53,9400
1,54,9700
1,56,9200
1,58,8724
1,59,8704
1,60,8708
1,62,5008
1,63,5009
1,65,2509
1,67,9500
1,68,9600
